model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
cohere_medium-20220720,1.4,0.3,,0.3,10,truthful_qa
cohere_medium-20221108,1.4,0.6,,0.6,10,truthful_qa
cohere_small-20220720,1.4,0.1,,0.1,10,truthful_qa
cohere_xlarge-20220609,1.4,0.3,,0.3,10,truthful_qa
cohere_xlarge-20221108,1.4,0.1,,0.1,10,truthful_qa
microsoft_TNLGv2_530B,1.4,0.2,,0.2,10,truthful_qa
microsoft_TNLGv2_7B,1.4,0.3,,0.3,10,truthful_qa
openai_ada,1.4,0.4,,0.4,10,truthful_qa
openai_babbage,1.4,0.3,,0.3,10,truthful_qa
openai_curie,1.4,0.3,,0.3,10,truthful_qa
openai_davinci,1.4,0.3,,0.3,10,truthful_qa
openai_text-ada-001,1.4,0.5,,0.5,10,truthful_qa
openai_text-babbage-001,1.4,0.2,,0.2,10,truthful_qa
openai_text-curie-001,1.4,0.5,,0.5,10,truthful_qa
openai_text-davinci-002,1.4,0.8,,0.8,10,truthful_qa
openai_text-davinci-003,1.4,0.5,,0.5,10,truthful_qa
together_bloom,1.1666666666666667,0.5,,0.5,10,truthful_qa
together_glm,1.1666666666666667,0.16666666666666666,,0.16666666666666666,10,truthful_qa
together_gpt-j-6b,1.1666666666666667,0.3333333333333333,,0.3333333333333333,10,truthful_qa
together_gpt-neox-20b,1.1666666666666667,0.3333333333333333,,0.3333333333333333,10,truthful_qa
together_opt-175b,1.1666666666666667,0.3333333333333333,,0.3333333333333333,10,truthful_qa
together_opt-66b,1.1666666666666667,0.4166666666666667,,0.4166666666666667,10,truthful_qa
together_t0pp,1.1666666666666667,0.3333333333333333,,0.3333333333333333,10,truthful_qa
together_t5-11b,1.1666666666666667,0.16666666666666666,,0.16666666666666666,10,truthful_qa
together_ul2,1.1666666666666667,0.25,,0.25,10,truthful_qa
together_yalm,1.1666666666666667,0.08333333333333333,,0.08333333333333333,10,truthful_qa
AlephAlpha_luminous-base,1.2,0.1,,0.1,10,truthful_qa
AlephAlpha_luminous-extended,1.2,0.3,,0.3,10,truthful_qa
AlephAlpha_luminous-supreme,1.2,0.0,,0.0,10,truthful_qa
ai21_j1-grande,1.2,0.3,,0.3,10,truthful_qa
ai21_j1-grande-v2-beta,1.2,0.2,,0.2,10,truthful_qa
ai21_j1-jumbo,1.2,0.3,,0.3,10,truthful_qa
ai21_j1-large,1.2,0.3,,0.3,10,truthful_qa
anthropic_stanford-online-all-v4-s3,1.0,0.08333333333333333,,0.08333333333333333,10,truthful_qa
cohere_command-medium-beta,1.2,0.0,,0.0,10,truthful_qa
cohere_command-xlarge-beta,1.2,0.0,,0.0,10,truthful_qa
cohere_large-20220720,1.2,0.2,,0.2,10,truthful_qa
cohere_medium-20220720,1.2,0.3,,0.3,10,truthful_qa
cohere_medium-20221108,1.2,0.1,,0.1,10,truthful_qa
cohere_small-20220720,1.2,0.2,,0.2,10,truthful_qa
cohere_xlarge-20220609,1.2,0.2,,0.2,10,truthful_qa
cohere_xlarge-20221108,1.2,0.1,,0.1,10,truthful_qa
microsoft_TNLGv2_530B,1.2,0.0,,0.0,10,truthful_qa
microsoft_TNLGv2_7B,1.2,0.3,,0.3,10,truthful_qa
openai_ada,1.2,0.2,,0.2,10,truthful_qa
openai_babbage,1.2,0.1,,0.1,10,truthful_qa
openai_curie,1.2,0.3,,0.3,10,truthful_qa
openai_davinci,1.2,0.2,,0.2,10,truthful_qa
openai_text-ada-001,1.2,0.2,,0.2,10,truthful_qa
openai_text-babbage-001,1.2,0.3,,0.3,10,truthful_qa
openai_text-curie-001,1.2,0.2,,0.2,10,truthful_qa
openai_text-davinci-002,1.2,0.7,,0.7,10,truthful_qa
openai_text-davinci-003,1.2,0.8,,0.8,10,truthful_qa
together_bloom,1.0,0.08333333333333333,,0.08333333333333333,10,truthful_qa
together_glm,1.0,0.16666666666666666,,0.16666666666666666,10,truthful_qa
together_gpt-j-6b,1.0,0.16666666666666666,,0.16666666666666666,10,truthful_qa
together_gpt-neox-20b,1.0,0.25,,0.25,10,truthful_qa
together_opt-175b,1.0,0.08333333333333333,,0.08333333333333333,10,truthful_qa
together_opt-66b,1.0,0.25,,0.25,10,truthful_qa
together_t0pp,1.0,0.25,,0.25,10,truthful_qa
together_t5-11b,1.0,0.16666666666666666,,0.16666666666666666,10,truthful_qa
together_ul2,1.0,0.0,,0.0,10,truthful_qa
together_yalm,1.0,0.16666666666666666,,0.16666666666666666,10,truthful_qa
AlephAlpha_luminous-base,1.1,0.0,,0.0,10,truthful_qa
AlephAlpha_luminous-extended,1.1,0.0,,0.0,10,truthful_qa
AlephAlpha_luminous-supreme,1.1,0.2,,0.2,10,truthful_qa
ai21_j1-grande,1.1,0.2,,0.2,10,truthful_qa
ai21_j1-grande-v2-beta,1.1,0.5,,0.5,10,truthful_qa
ai21_j1-jumbo,1.1,0.2,,0.2,10,truthful_qa
ai21_j1-large,1.1,0.1,,0.1,10,truthful_qa
anthropic_stanford-online-all-v4-s3,0.8461538461538461,0.3076923076923077,,0.3076923076923077,10,truthful_qa
cohere_command-medium-beta,1.1,0.2,,0.2,10,truthful_qa
cohere_command-xlarge-beta,1.1,0.3,,0.3,10,truthful_qa
cohere_large-20220720,1.1,0.2,,0.2,10,truthful_qa
cohere_medium-20220720,1.1,0.1,,0.1,10,truthful_qa
cohere_medium-20221108,1.1,0.4,,0.4,10,truthful_qa
cohere_small-20220720,1.1,0.2,,0.2,10,truthful_qa
cohere_xlarge-20220609,1.1,0.3,,0.3,10,truthful_qa
cohere_xlarge-20221108,1.1,0.1,,0.1,10,truthful_qa
microsoft_TNLGv2_530B,1.1,0.1,,0.1,10,truthful_qa
microsoft_TNLGv2_7B,1.1,0.1,,0.1,10,truthful_qa
openai_ada,1.1,0.1,,0.1,10,truthful_qa
openai_babbage,1.1,0.2,,0.2,10,truthful_qa
openai_curie,1.1,0.2,,0.2,10,truthful_qa
openai_davinci,1.1,0.1,,0.1,10,truthful_qa
openai_text-ada-001,1.1,0.2,,0.2,10,truthful_qa
openai_text-babbage-001,1.1,0.3,,0.3,10,truthful_qa
openai_text-curie-001,1.1,0.4,,0.4,10,truthful_qa
openai_text-davinci-002,1.1,0.8,,0.8,10,truthful_qa
openai_text-davinci-003,1.1,0.5,,0.5,10,truthful_qa
together_bloom,0.8461538461538461,0.07692307692307693,,0.07692307692307693,10,truthful_qa
together_glm,0.8461538461538461,0.23076923076923078,,0.23076923076923078,10,truthful_qa
together_gpt-j-6b,0.8461538461538461,0.23076923076923078,,0.23076923076923078,10,truthful_qa
together_gpt-neox-20b,0.8461538461538461,0.38461538461538464,,0.38461538461538464,10,truthful_qa
together_opt-175b,0.8461538461538461,0.38461538461538464,,0.38461538461538464,10,truthful_qa
together_opt-66b,0.8461538461538461,0.23076923076923078,,0.23076923076923078,10,truthful_qa
together_t0pp,0.8461538461538461,0.38461538461538464,,0.38461538461538464,10,truthful_qa
together_t5-11b,0.8461538461538461,0.07692307692307693,,0.07692307692307693,10,truthful_qa
together_ul2,0.8461538461538461,0.15384615384615385,,0.15384615384615385,10,truthful_qa
together_yalm,0.8461538461538461,0.07692307692307693,,0.07692307692307693,10,truthful_qa
AlephAlpha_luminous-base,1.2,0.1,,0.1,10,truthful_qa
AlephAlpha_luminous-extended,1.2,0.1,,0.1,10,truthful_qa
AlephAlpha_luminous-supreme,1.2,0.1,,0.1,10,truthful_qa
ai21_j1-grande,1.2,0.1,,0.1,10,truthful_qa
ai21_j1-grande-v2-beta,1.2,0.4,,0.4,10,truthful_qa
ai21_j1-jumbo,1.2,0.3,,0.3,10,truthful_qa
ai21_j1-large,1.2,0.1,,0.1,10,truthful_qa
anthropic_stanford-online-all-v4-s3,1.0,0.4166666666666667,,0.4166666666666667,10,truthful_qa
cohere_command-medium-beta,1.2,0.3,,0.3,10,truthful_qa
cohere_command-xlarge-beta,1.2,0.2,,0.2,10,truthful_qa
cohere_large-20220720,1.2,0.2,,0.2,10,truthful_qa
cohere_medium-20220720,1.2,0.3,,0.3,10,truthful_qa
cohere_medium-20221108,1.2,0.3,,0.3,10,truthful_qa
cohere_small-20220720,1.2,0.2,,0.2,10,truthful_qa
cohere_xlarge-20220609,1.2,0.1,,0.1,10,truthful_qa
cohere_xlarge-20221108,1.2,0.1,,0.1,10,truthful_qa
microsoft_TNLGv2_530B,1.2,0.1,,0.1,10,truthful_qa
microsoft_TNLGv2_7B,1.2,0.2,,0.2,10,truthful_qa
openai_ada,1.2,0.2,,0.2,10,truthful_qa
openai_babbage,1.2,0.2,,0.2,10,truthful_qa
openai_curie,1.2,0.3,,0.3,10,truthful_qa
openai_davinci,1.2,0.2,,0.2,10,truthful_qa
openai_text-ada-001,1.2,0.1,,0.1,10,truthful_qa
openai_text-babbage-001,1.2,0.2,,0.2,10,truthful_qa
openai_text-curie-001,1.2,0.5,,0.5,10,truthful_qa
openai_text-davinci-002,1.2,0.6,,0.6,10,truthful_qa
openai_text-davinci-003,1.2,0.7,,0.7,10,truthful_qa
together_bloom,1.0,0.16666666666666666,,0.16666666666666666,10,truthful_qa
together_glm,1.0,0.3333333333333333,,0.3333333333333333,10,truthful_qa
together_gpt-j-6b,1.0,0.25,,0.25,10,truthful_qa
together_gpt-neox-20b,1.0,0.25,,0.25,10,truthful_qa
together_opt-175b,1.0,0.4166666666666667,,0.4166666666666667,10,truthful_qa
together_opt-66b,1.0,0.3333333333333333,,0.3333333333333333,10,truthful_qa
together_t0pp,1.0,0.16666666666666666,,0.16666666666666666,10,truthful_qa
together_t5-11b,1.0,0.16666666666666666,,0.16666666666666666,10,truthful_qa
together_ul2,1.0,0.08333333333333333,,0.08333333333333333,10,truthful_qa
together_yalm,1.0,0.16666666666666666,,0.16666666666666666,10,truthful_qa
AlephAlpha_luminous-base,1.0,0.1,,0.1,10,truthful_qa
AlephAlpha_luminous-extended,1.0,0.4,,0.4,10,truthful_qa
AlephAlpha_luminous-supreme,1.0,0.2,,0.2,10,truthful_qa
ai21_j1-grande,1.0,0.3,,0.3,10,truthful_qa
ai21_j1-grande-v2-beta,1.0,0.5,,0.5,10,truthful_qa
ai21_j1-jumbo,1.0,0.4,,0.4,10,truthful_qa
ai21_j1-large,1.0,0.3,,0.3,10,truthful_qa
anthropic_stanford-online-all-v4-s3,0.7692307692307693,0.46153846153846156,,0.46153846153846156,10,truthful_qa
cohere_command-medium-beta,1.0,0.3,,0.3,10,truthful_qa
cohere_command-xlarge-beta,1.0,0.3,,0.3,10,truthful_qa
cohere_large-20220720,1.0,0.0,,0.0,10,truthful_qa
cohere_medium-20220720,1.0,0.1,,0.1,10,truthful_qa
cohere_medium-20221108,1.0,0.1,,0.1,10,truthful_qa
cohere_small-20220720,1.0,0.6,,0.6,10,truthful_qa
cohere_xlarge-20220609,1.0,0.3,,0.3,10,truthful_qa
cohere_xlarge-20221108,1.0,0.4,,0.4,10,truthful_qa
microsoft_TNLGv2_530B,1.0,0.4,,0.4,10,truthful_qa
microsoft_TNLGv2_7B,1.0,0.1,,0.1,10,truthful_qa
openai_ada,1.0,0.3,,0.3,10,truthful_qa
openai_babbage,1.0,0.0,,0.0,10,truthful_qa
openai_curie,1.0,0.3,,0.3,10,truthful_qa
openai_davinci,1.0,0.4,,0.4,10,truthful_qa
openai_text-ada-001,1.0,0.4,,0.4,10,truthful_qa
openai_text-babbage-001,1.0,0.3,,0.3,10,truthful_qa
openai_text-curie-001,1.0,0.3,,0.3,10,truthful_qa
openai_text-davinci-002,1.0,0.8,,0.8,10,truthful_qa
openai_text-davinci-003,1.0,0.7,,0.7,10,truthful_qa
together_bloom,0.7692307692307693,0.3076923076923077,,0.3076923076923077,10,truthful_qa
together_glm,0.7692307692307693,0.07692307692307693,,0.07692307692307693,10,truthful_qa
together_gpt-j-6b,0.7692307692307693,0.6153846153846154,,0.6153846153846154,10,truthful_qa
together_gpt-neox-20b,0.7692307692307693,0.3076923076923077,,0.3076923076923077,10,truthful_qa
together_opt-175b,0.7692307692307693,0.15384615384615385,,0.15384615384615385,10,truthful_qa
together_opt-66b,0.7692307692307693,0.0,,0.0,10,truthful_qa
together_t0pp,0.7692307692307693,0.3076923076923077,,0.3076923076923077,10,truthful_qa
together_t5-11b,0.7692307692307693,0.07692307692307693,,0.07692307692307693,10,truthful_qa
together_ul2,0.7692307692307693,0.0,,0.0,10,truthful_qa
together_yalm,0.7692307692307693,0.5384615384615384,,0.5384615384615384,10,truthful_qa
AlephAlpha_luminous-base,1.2,0.0,,0.0,10,truthful_qa
AlephAlpha_luminous-extended,1.2,0.0,,0.0,10,truthful_qa
AlephAlpha_luminous-supreme,1.2,0.1,,0.1,10,truthful_qa
ai21_j1-grande,1.2,0.3,,0.3,10,truthful_qa
ai21_j1-grande-v2-beta,1.2,0.2,,0.2,10,truthful_qa
ai21_j1-jumbo,1.2,0.1,,0.1,10,truthful_qa
ai21_j1-large,1.2,0.1,,0.1,10,truthful_qa
anthropic_stanford-online-all-v4-s3,1.0,0.25,,0.25,10,truthful_qa
cohere_command-medium-beta,1.2,0.0,,0.0,10,truthful_qa
cohere_command-xlarge-beta,1.2,0.2,,0.2,10,truthful_qa
cohere_large-20220720,1.2,0.1,,0.1,10,truthful_qa
cohere_medium-20220720,1.2,0.2,,0.2,10,truthful_qa
cohere_medium-20221108,1.2,0.2,,0.2,10,truthful_qa
cohere_small-20220720,1.2,0.2,,0.2,10,truthful_qa
cohere_xlarge-20220609,1.2,0.2,,0.2,10,truthful_qa
cohere_xlarge-20221108,1.2,0.1,,0.1,10,truthful_qa
microsoft_TNLGv2_530B,1.2,0.0,,0.0,10,truthful_qa
microsoft_TNLGv2_7B,1.2,0.0,,0.0,10,truthful_qa
openai_ada,1.2,0.0,,0.0,10,truthful_qa
openai_babbage,1.2,0.1,,0.1,10,truthful_qa
openai_curie,1.2,0.5,,0.5,10,truthful_qa
openai_davinci,1.2,0.0,,0.0,10,truthful_qa
openai_text-ada-001,1.2,0.3,,0.3,10,truthful_qa
openai_text-babbage-001,1.2,0.4,,0.4,10,truthful_qa
openai_text-curie-001,1.2,0.6,,0.6,10,truthful_qa
openai_text-davinci-002,1.2,0.8,,0.8,10,truthful_qa
openai_text-davinci-003,1.2,0.8,,0.8,10,truthful_qa
together_bloom,1.0,0.08333333333333333,,0.08333333333333333,10,truthful_qa
together_glm,1.0,0.4166666666666667,,0.4166666666666667,10,truthful_qa
together_gpt-j-6b,1.0,0.16666666666666666,,0.16666666666666666,10,truthful_qa
together_gpt-neox-20b,1.0,0.25,,0.25,10,truthful_qa
together_opt-175b,1.0,0.16666666666666666,,0.16666666666666666,10,truthful_qa
together_opt-66b,1.0,0.25,,0.25,10,truthful_qa
together_t0pp,1.0,0.5,,0.5,10,truthful_qa
together_t5-11b,1.0,0.25,,0.25,10,truthful_qa
together_ul2,1.0,0.08333333333333333,,0.08333333333333333,10,truthful_qa
together_yalm,1.0,0.25,,0.25,10,truthful_qa
AlephAlpha_luminous-base,0.9,0.2,,0.2,10,truthful_qa
AlephAlpha_luminous-extended,0.9,0.2,,0.2,10,truthful_qa
AlephAlpha_luminous-supreme,0.9,0.3,,0.3,10,truthful_qa
ai21_j1-grande,0.9,0.5,,0.5,10,truthful_qa
ai21_j1-grande-v2-beta,0.9,0.5,,0.5,10,truthful_qa
ai21_j1-jumbo,0.9,0.2,,0.2,10,truthful_qa
ai21_j1-large,0.9,0.1,,0.1,10,truthful_qa
anthropic_stanford-online-all-v4-s3,0.75,0.5833333333333334,,0.5833333333333334,10,truthful_qa
cohere_command-medium-beta,0.9,0.2,,0.2,10,truthful_qa
cohere_command-xlarge-beta,0.9,0.4,,0.4,10,truthful_qa
cohere_large-20220720,0.9,0.3,,0.3,10,truthful_qa
cohere_medium-20220720,0.9,0.1,,0.1,10,truthful_qa
cohere_medium-20221108,0.9,0.7,,0.7,10,truthful_qa
cohere_small-20220720,0.9,0.2,,0.2,10,truthful_qa
cohere_xlarge-20220609,0.9,0.2,,0.2,10,truthful_qa
cohere_xlarge-20221108,0.9,0.3,,0.3,10,truthful_qa
microsoft_TNLGv2_530B,0.9,0.6,,0.6,10,truthful_qa
microsoft_TNLGv2_7B,0.9,0.1,,0.1,10,truthful_qa
openai_ada,0.9,0.2,,0.2,10,truthful_qa
openai_babbage,0.9,0.3,,0.3,10,truthful_qa
openai_curie,0.9,0.3,,0.3,10,truthful_qa
openai_davinci,0.9,0.4,,0.4,10,truthful_qa
openai_text-ada-001,0.9,0.2,,0.2,10,truthful_qa
openai_text-babbage-001,0.9,0.4,,0.4,10,truthful_qa
openai_text-curie-001,0.9,0.4,,0.4,10,truthful_qa
openai_text-davinci-002,0.9,0.8,,0.8,10,truthful_qa
openai_text-davinci-003,0.9,0.7,,0.7,10,truthful_qa
together_bloom,0.75,0.16666666666666666,,0.16666666666666666,10,truthful_qa
together_glm,0.75,0.3333333333333333,,0.3333333333333333,10,truthful_qa
together_gpt-j-6b,0.75,0.08333333333333333,,0.08333333333333333,10,truthful_qa
together_gpt-neox-20b,0.75,0.3333333333333333,,0.3333333333333333,10,truthful_qa
together_opt-175b,0.75,0.25,,0.25,10,truthful_qa
together_opt-66b,0.75,0.25,,0.25,10,truthful_qa
together_t0pp,0.75,0.3333333333333333,,0.3333333333333333,10,truthful_qa
together_t5-11b,0.75,0.08333333333333333,,0.08333333333333333,10,truthful_qa
together_ul2,0.75,0.25,,0.25,10,truthful_qa
together_yalm,0.75,0.08333333333333333,,0.08333333333333333,10,truthful_qa
AlephAlpha_luminous-base,0.8,0.2,,0.2,10,truthful_qa
AlephAlpha_luminous-extended,0.8,0.2,,0.2,10,truthful_qa
AlephAlpha_luminous-supreme,0.8,0.0,,0.0,10,truthful_qa
ai21_j1-grande,0.8,0.2,,0.2,10,truthful_qa
ai21_j1-grande-v2-beta,0.8,0.2,,0.2,10,truthful_qa
ai21_j1-jumbo,0.8,0.1,,0.1,10,truthful_qa
ai21_j1-large,0.8,0.1,,0.1,10,truthful_qa
anthropic_stanford-online-all-v4-s3,0.5333333333333333,0.4,,0.4,10,truthful_qa
cohere_command-medium-beta,0.8,0.4,,0.4,10,truthful_qa
cohere_command-xlarge-beta,0.8,0.2,,0.2,10,truthful_qa
cohere_large-20220720,0.8,0.1,,0.1,10,truthful_qa
cohere_medium-20220720,0.8,0.2,,0.2,10,truthful_qa
cohere_medium-20221108,0.8,0.2,,0.2,10,truthful_qa
cohere_small-20220720,0.8,0.2,,0.2,10,truthful_qa
cohere_xlarge-20220609,0.8,0.2,,0.2,10,truthful_qa
cohere_xlarge-20221108,0.8,0.1,,0.1,10,truthful_qa
microsoft_TNLGv2_530B,0.8,0.3,,0.3,10,truthful_qa
microsoft_TNLGv2_7B,0.8,0.1,,0.1,10,truthful_qa
openai_ada,0.8,0.3,,0.3,10,truthful_qa
openai_babbage,0.8,0.3,,0.3,10,truthful_qa
openai_curie,0.8,0.0,,0.0,10,truthful_qa
openai_davinci,0.8,0.2,,0.2,10,truthful_qa
openai_text-ada-001,0.8,0.1,,0.1,10,truthful_qa
openai_text-babbage-001,0.8,0.2,,0.2,10,truthful_qa
openai_text-curie-001,0.8,0.0,,0.0,10,truthful_qa
openai_text-davinci-002,0.8,0.6,,0.6,10,truthful_qa
openai_text-davinci-003,0.8,0.6,,0.6,10,truthful_qa
together_bloom,0.5333333333333333,0.06666666666666667,,0.06666666666666667,10,truthful_qa
together_glm,0.5333333333333333,0.0,,0.0,10,truthful_qa
together_gpt-j-6b,0.5333333333333333,0.26666666666666666,,0.26666666666666666,10,truthful_qa
together_gpt-neox-20b,0.5333333333333333,0.26666666666666666,,0.26666666666666666,10,truthful_qa
together_opt-175b,0.5333333333333333,0.3333333333333333,,0.3333333333333333,10,truthful_qa
together_opt-66b,0.5333333333333333,0.3333333333333333,,0.3333333333333333,10,truthful_qa
together_t0pp,0.5333333333333333,0.3333333333333333,,0.3333333333333333,10,truthful_qa
together_t5-11b,0.5333333333333333,0.2,,0.2,10,truthful_qa
together_ul2,0.5333333333333333,0.06666666666666667,,0.06666666666666667,10,truthful_qa
together_yalm,0.5333333333333333,0.26666666666666666,,0.26666666666666666,10,truthful_qa
AlephAlpha_luminous-base,0.9,0.0,,0.0,10,truthful_qa
AlephAlpha_luminous-extended,0.9,0.2,,0.2,10,truthful_qa
AlephAlpha_luminous-supreme,0.9,0.0,,0.0,10,truthful_qa
ai21_j1-grande,0.9,0.1,,0.1,10,truthful_qa
ai21_j1-grande-v2-beta,0.9,0.2,,0.2,10,truthful_qa
ai21_j1-jumbo,0.9,0.1,,0.1,10,truthful_qa
ai21_j1-large,0.9,0.1,,0.1,10,truthful_qa
anthropic_stanford-online-all-v4-s3,0.6923076923076923,0.5384615384615384,,0.5384615384615384,10,truthful_qa
cohere_command-medium-beta,0.9,0.1,,0.1,10,truthful_qa
cohere_command-xlarge-beta,0.9,0.4,,0.4,10,truthful_qa
cohere_large-20220720,0.9,0.0,,0.0,10,truthful_qa
cohere_medium-20220720,0.9,0.1,,0.1,10,truthful_qa
cohere_medium-20221108,0.9,0.3,,0.3,10,truthful_qa
cohere_small-20220720,0.9,0.0,,0.0,10,truthful_qa
cohere_xlarge-20220609,0.9,0.0,,0.0,10,truthful_qa
cohere_xlarge-20221108,0.9,0.2,,0.2,10,truthful_qa
microsoft_TNLGv2_530B,0.9,0.3,,0.3,10,truthful_qa
microsoft_TNLGv2_7B,0.9,0.0,,0.0,10,truthful_qa
openai_ada,0.9,0.0,,0.0,10,truthful_qa
openai_babbage,0.9,0.0,,0.0,10,truthful_qa
openai_curie,0.9,0.3,,0.3,10,truthful_qa
openai_davinci,0.9,0.1,,0.1,10,truthful_qa
openai_text-ada-001,0.9,0.3,,0.3,10,truthful_qa
openai_text-babbage-001,0.9,0.3,,0.3,10,truthful_qa
openai_text-curie-001,0.9,0.3,,0.3,10,truthful_qa
openai_text-davinci-002,0.9,0.6,,0.6,10,truthful_qa
openai_text-davinci-003,0.9,0.6,,0.6,10,truthful_qa
together_bloom,0.6923076923076923,0.07692307692307693,,0.07692307692307693,10,truthful_qa
together_glm,0.6923076923076923,0.23076923076923078,,0.23076923076923078,10,truthful_qa
together_gpt-j-6b,0.6923076923076923,0.0,,0.0,10,truthful_qa
together_gpt-neox-20b,0.6923076923076923,0.23076923076923078,,0.23076923076923078,10,truthful_qa
together_opt-175b,0.6923076923076923,0.15384615384615385,,0.15384615384615385,10,truthful_qa
together_opt-66b,0.6923076923076923,0.07692307692307693,,0.07692307692307693,10,truthful_qa
together_t0pp,0.6923076923076923,0.5384615384615384,,0.5384615384615384,10,truthful_qa
together_t5-11b,0.6923076923076923,0.15384615384615385,,0.15384615384615385,10,truthful_qa
together_ul2,0.6923076923076923,0.3076923076923077,,0.3076923076923077,10,truthful_qa
together_yalm,0.6923076923076923,0.0,,0.0,10,truthful_qa
AlephAlpha_luminous-base,1.1,0.0,,0.0,10,truthful_qa
AlephAlpha_luminous-extended,1.1,0.4,,0.4,10,truthful_qa
AlephAlpha_luminous-supreme,1.1,0.2,,0.2,10,truthful_qa
ai21_j1-grande,1.1,0.1,,0.1,10,truthful_qa
ai21_j1-grande-v2-beta,1.1,0.3,,0.3,10,truthful_qa
ai21_j1-jumbo,1.1,0.3,,0.3,10,truthful_qa
ai21_j1-large,1.1,0.3,,0.3,10,truthful_qa
anthropic_stanford-online-all-v4-s3,0.9166666666666666,0.4166666666666667,,0.4166666666666667,10,truthful_qa
cohere_command-medium-beta,1.1,0.1,,0.1,10,truthful_qa
cohere_command-xlarge-beta,1.1,0.1,,0.1,10,truthful_qa
cohere_large-20220720,1.1,0.1,,0.1,10,truthful_qa
cohere_medium-20220720,1.1,0.1,,0.1,10,truthful_qa
cohere_medium-20221108,1.1,0.2,,0.2,10,truthful_qa
cohere_small-20220720,1.1,0.3,,0.3,10,truthful_qa
cohere_xlarge-20220609,1.1,0.1,,0.1,10,truthful_qa
cohere_xlarge-20221108,1.1,0.1,,0.1,10,truthful_qa
microsoft_TNLGv2_530B,1.1,0.1,,0.1,10,truthful_qa
microsoft_TNLGv2_7B,1.1,0.2,,0.2,10,truthful_qa
openai_ada,1.1,0.1,,0.1,10,truthful_qa
openai_babbage,1.1,0.2,,0.2,10,truthful_qa
openai_curie,1.1,0.3,,0.3,10,truthful_qa
openai_davinci,1.1,0.1,,0.1,10,truthful_qa
openai_text-ada-001,1.1,0.4,,0.4,10,truthful_qa
openai_text-babbage-001,1.1,0.2,,0.2,10,truthful_qa
openai_text-curie-001,1.1,0.2,,0.2,10,truthful_qa
openai_text-davinci-002,1.1,0.6,,0.6,10,truthful_qa
openai_text-davinci-003,1.1,0.6,,0.6,10,truthful_qa
together_bloom,0.9166666666666666,0.25,,0.25,10,truthful_qa
together_glm,0.9166666666666666,0.16666666666666666,,0.16666666666666666,10,truthful_qa
together_gpt-j-6b,0.9166666666666666,0.16666666666666666,,0.16666666666666666,10,truthful_qa
together_gpt-neox-20b,0.9166666666666666,0.16666666666666666,,0.16666666666666666,10,truthful_qa
together_opt-175b,0.9166666666666666,0.25,,0.25,10,truthful_qa
together_opt-66b,0.9166666666666666,0.3333333333333333,,0.3333333333333333,10,truthful_qa
together_t0pp,0.9166666666666666,0.25,,0.25,10,truthful_qa
together_t5-11b,0.9166666666666666,0.16666666666666666,,0.16666666666666666,10,truthful_qa
together_ul2,0.9166666666666666,0.16666666666666666,,0.16666666666666666,10,truthful_qa
together_yalm,0.9166666666666666,0.25,,0.25,10,truthful_qa
AlephAlpha_luminous-base,0.7,0.1,,0.1,10,truthful_qa
AlephAlpha_luminous-extended,0.7,0.2,,0.2,10,truthful_qa
AlephAlpha_luminous-supreme,0.7,0.3,,0.3,10,truthful_qa
ai21_j1-grande,0.7,0.1,,0.1,10,truthful_qa
ai21_j1-grande-v2-beta,0.7,0.5,,0.5,10,truthful_qa
ai21_j1-jumbo,0.7,0.1,,0.1,10,truthful_qa
ai21_j1-large,0.7,0.1,,0.1,10,truthful_qa
anthropic_stanford-online-all-v4-s3,0.5,0.2857142857142857,,0.2857142857142857,10,truthful_qa
cohere_command-medium-beta,0.7,0.2,,0.2,10,truthful_qa
cohere_command-xlarge-beta,0.7,0.2,,0.2,10,truthful_qa
cohere_large-20220720,0.7,0.2,,0.2,10,truthful_qa
cohere_medium-20220720,0.7,0.3,,0.3,10,truthful_qa
cohere_medium-20221108,0.7,0.5,,0.5,10,truthful_qa
cohere_small-20220720,0.7,0.1,,0.1,10,truthful_qa
cohere_xlarge-20220609,0.7,0.2,,0.2,10,truthful_qa
cohere_xlarge-20221108,0.7,0.0,,0.0,10,truthful_qa
microsoft_TNLGv2_530B,0.7,0.1,,0.1,10,truthful_qa
microsoft_TNLGv2_7B,0.7,0.5,,0.5,10,truthful_qa
openai_ada,0.7,0.4,,0.4,10,truthful_qa
openai_babbage,0.7,0.4,,0.4,10,truthful_qa
openai_curie,0.7,0.2,,0.2,10,truthful_qa
openai_davinci,0.7,0.0,,0.0,10,truthful_qa
openai_text-ada-001,0.7,0.4,,0.4,10,truthful_qa
openai_text-babbage-001,0.7,0.3,,0.3,10,truthful_qa
